"Data","Cidade","UF","Vendedor","Salario","Veículo","Preço"
"9-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Uno","50433"
"9-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Ka","26768"
"9-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Cruze","10533"
"9-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","EcoSport","37514"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Pálio","41936"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Civic","11299"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Fiesta","17023"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","EcoSport","24267"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Civic","38134"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Polo","16462"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Uno","49947"
"17-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Fiesta","32595"
"5-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Fiesta","26487"
"5-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Uno","51918"
"5-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","EcoSport","21484"
"5-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Corola","55136"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Civic","27863"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Cruze","38976"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Logan","40552"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","EcoSport","51259"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Gol","31548"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Polo","22789"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","EcoSport","16754"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Polo","24437"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Civic","30629"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Gol","38340"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Polo","50662"
"26-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Polo","43155"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Polo","23062"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Uno","30061"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Pálio","51790"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Corola","51937"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Uno","27723"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Uno","52494"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Fiesta","40448"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Pálio","24642"
"3-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Pálio","33179"
"6-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Civic","33791"
"6-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Ka","10443"
"6-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Gol","20677"
"6-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Pálio","50228"
"6-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Gol","34715"
"6-Nov-2020","Curitiba","PR","Fabrício da Silva","2100","Cruze","58131"
"8-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Civic","25809"
"8-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Ka","24520"
"8-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Civic","15527"
"8-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Uno","50470"
"7-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Logan","56362"
"7-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Corola","25821"
"7-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","34524"
"7-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Uno","38386"
"7-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Civic","41860"
"7-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","32186"
"4-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Uno","20928"
"4-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Corola","27012"
"4-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Civic","43347"
"4-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Logan","44190"
"4-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Uno","49991"
"16-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","55228"
"16-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Logan","33500"
"16-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Civic","38833"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Ka","19745"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Polo","28283"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Civic","20428"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Gol","25201"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Uno","54871"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","27138"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Gol","57867"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","10420"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","27556"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Uno","59164"
"22-Jan-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","45187"
"22-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","59058"
"22-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","54749"
"22-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","17944"
"22-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","57137"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","21096"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","58200"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","13999"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","45911"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","10218"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","21125"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","26744"
"23-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","56783"
"23-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","53602"
"23-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","16908"
"23-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","37391"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","18220"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","47239"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","38656"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","33523"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","56502"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","19756"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","15580"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","47328"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","33786"
"20-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","43446"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","23264"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","58335"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","30367"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","12606"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","56572"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","32332"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","15401"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","37081"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","29650"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","24938"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","47238"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","35295"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","58942"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","44469"
"1-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","56161"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","15639"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","46086"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","32111"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","23125"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","56459"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","49527"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","11087"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","50751"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","33576"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","18452"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","36644"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","46385"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","21506"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","18932"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","45327"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","30321"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","37615"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","55396"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","27101"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","19673"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","55293"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","59012"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","19225"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","33239"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","54180"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","46389"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","53941"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","25833"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","47416"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","52390"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","20217"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","28641"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","43533"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","15317"
"13-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","35800"
"16-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","30832"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","36660"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","20653"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","53193"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","37338"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","38754"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","16531"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","49939"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","23332"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","35591"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","49715"
"14-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","14883"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","41528"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","10493"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","44971"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","17454"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","12878"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","30602"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","46769"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","50473"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","10246"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","19385"
"24-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","29709"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","30057"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","27147"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","59486"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","11222"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","56183"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","23761"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","43118"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","14379"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","37250"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","51415"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","40401"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","55449"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","40787"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","31668"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","23073"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","37186"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","36097"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","41733"
"4-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","29511"
"7-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","53335"
"7-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","47624"
"7-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","36912"
"7-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","32214"
"7-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","16724"
"7-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","33522"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Civic","28306"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","47533"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","55779"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","21610"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","48094"
"21-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","28784"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","46188"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","37429"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","57927"
"3-Fev-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","20423"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Logan","21762"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Gol","13545"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","56300"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","35754"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","41659"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Corola","30441"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Uno","22383"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","40671"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Ka","53017"
"6-Fev-2020","Curitiba","PR","Marcos Freeman","2250","Polo","28784"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","56670"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","24856"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","56251"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","18625"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","25559"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","34402"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","59082"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","14771"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","45374"
"13-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","54991"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","32991"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","30488"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","46228"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","38208"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","22711"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","54245"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","53268"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","32123"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","13790"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","25350"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","24893"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","35743"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","13104"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","57751"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","52501"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","44823"
"2-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","45836"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","13274"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","13056"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","34124"
"6-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","47262"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","29816"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","54540"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","53594"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","53653"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","11525"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","43436"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","42396"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","30391"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","48033"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","54552"
"17-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","16639"
"15-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","47906"
"15-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","39149"
"15-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","20069"
"15-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","42260"
"15-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","38202"
"15-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","21876"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","33313"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","25865"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","39421"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","32041"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","25070"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","54406"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","30539"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","54456"
"18-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","22105"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","43064"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","30874"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","14398"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","23637"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","59372"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","56971"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","10575"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","48973"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","29679"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","11591"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","53691"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","28647"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","51854"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","55027"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","13198"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","42714"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","49192"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","20329"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","33321"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","42871"
"11-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","51845"
"9-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","36059"
"12-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","47911"
"12-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Uno","11376"
"12-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","46076"
"12-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","41413"
"12-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","26512"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","48963"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","40866"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","42739"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","31242"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","30371"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","57340"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","27847"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","55899"
"19-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","49681"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","36655"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","31534"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","13272"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","16955"
"25-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","37991"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","21778"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","26618"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","59069"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","36389"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","47069"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","36348"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","35578"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","33095"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","51452"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","30363"
"8-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","11205"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","57524"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","11332"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","32927"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","42685"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","41806"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","58960"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","28487"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","13449"
"4-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Cruze","12476"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","26147"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Ka","59820"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","49172"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Polo","32408"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","57589"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","17288"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","29363"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","16940"
"28-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","31601"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","49229"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Logan","11101"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Pálio","35985"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","58153"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","17424"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Gol","31496"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Civic","12837"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Corola","15958"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","Fiesta","23739"
"21-Mar-2020","Curitiba","PR","Marcos Freeman","2250","EcoSport","32452"
